"","treated","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C23","C25","C26","C27","C28","C29","C30","C31","C32","C34","C35","C36","C37","C38","C39","C40","C41","C44","C45","C46","C47","C48","C49","C50","C51","C52","C53","C54","C55","C56","C57","C58","C59","C60","C61","C62","C63","C64","C65","C66","C67","C68","C69","C70","C72","C73","C74","C75","C76","C78","C79","C80","C81","C82","C83","C84","C85","C86","C88","C89","C90","C92","C93","C94","C95","C96"
"201002",-0.305937230795307,-0.0822540559547642,-0.299010390128016,0.216594601995411,-0.305429381909965,0.13833756426689,0.323776329588309,0.179241601571161,-0.384692090934848,-0.140919175857451,-0.0559013755329199,-0.0241637868592961,-0.287318650455161,-0.0652674150359642,0.0247592332874769,-0.279103751192439,0.13934600373483,0.0195388765486419,-0.280231332799661,0.0664216217681695,0.202021484136281,-0.136158955912773,-0.0143058213748271,0.131192562433619,0.0817288610020999,-0.239453554388691,-0.239186127158945,0.00899858209608162,-0.262908993262112,-0.219297649875818,0.0422868872576858,0.0743419227684932,-0.0711559282650027,0.199911304374135,-0.12733888890888,0.00742469742367025,-0.115141027262565,0.0459092675966941,0.0355891986724437,0.202925053094245,-0.0286880198340109,-0.270195547860669,0.0406039261164288,0.08530672357944,-0.114940592265982,0.0836737346457395,0.288143721299173,-0.0912558076372072,-0.143972067812907,-0.238933031853192,0.0725605815462407,0.00135354442939395,0.0447203544631103,-0.2076841226812,0.0179724189370267,-0.32990997603933,-0.0386511935197662,-0.0627674544749262,-0.153084714044799,-0.140190061991863,0.344222111961274,0.00523968037212147,-0.487204845456791,0.0240414392903885,0.119171857037784,-0.0343851377868889,0.0126669513036664,0.157953030313,0.0847543819269578,-0.0534057058474504,0.0940106112187182,-0.130375962369955,-0.248068585421596,-0.351788968131472,-0.302571848608568,-0.0972634342431542,-0.0225599277435293,0.0363827445387166,-0.131342385135692,0.174696493624026,0.389332518111058,1.98442290765378,-0.023831272197838,0.142787127743017,-1.54476737034488,0.101190426392548,0.0869543243190529,-0.0700167507416651
"201003",0.528070293405317,0.115828421921453,0.257312000691578,0.00884200510387956,0.254128408332451,0.231801993544456,0.601702397932941,0.258040606769383,-0.0908070984679634,0.333174383724701,0.646229596436467,0.105094959866561,0.277736388199129,-0.176252865945668,0.0219951956640401,0.536596714653993,0.744732344734289,0.165529674380146,0.131250814695069,0.479439779934887,-0.0537680929595066,0.33605910201801,0.0306092298023808,0.149724087014765,0.1051608002241,-0.00294743608607551,0.344249977657028,0.0896264317142466,0.498542701021804,0.468464784328338,0.174810852022281,0.175574901457055,0.162395470440336,0.408023037812514,0.213840757791567,0.193280978191987,0.215827681569369,0.0841741794309439,0.338842692431055,0.185475968956404,0.161194240641273,0.378372970219377,0.0510730121243768,0.152336050748067,0.435384342777363,0.361249445754332,0.333681369860514,0.336729330356051,-0.0347271900409649,0.286235197010466,0.249505665092132,0.208591544429178,-0.0639206824452043,0.479408314822465,0.336459026979735,0.619575462441184,0.121721800384782,-0.0290675819143562,0.124943030537014,0.0589138966810836,0.302525719398058,-0.127362274094179,0.339946983008212,0.289665347852571,0.140078051731319,0.247570573903264,0.187278601161271,0.140743063572756,0.227148664718184,-0.0117313389436928,0.106408675166603,1.03680105174903,0.455502236895194,0.223485275261222,0.335992445057841,0.290618779176094,0.201924773968366,0.293902326648043,0.235893713870251,0.0452992044692442,0.233529025992278,0.201411749610898,0.371912677597952,0.100405222074643,0.430742424321521,0.159056777433648,0.0409275521950656,0.265495672539228
"201004",-0.278775171361756,-0.601273952964437,0.156731428683021,-0.138142310731228,0.0807558345688459,-0.142176978497774,0.0891525114587068,0.127990074778003,0.323090334019117,-0.321238260322835,-0.0149387624272155,-0.0126113216442283,0.386524555143607,0.00533359719537296,0.527802233508535,-0.244582776092331,-0.191914674473444,-0.200128771504502,-0.0225230362973909,-0.125949130418312,0.036994370055913,-0.0404917091101424,-0.151304896518258,0.0992586020060813,-0.602794941920099,0.125855354867339,0.026582782608652,-0.182853091488446,-0.211362001829094,-1.43274666048078,-0.0145559431710369,-0.0413410950806394,-0.0869206909917644,-0.657778013885461,-0.0657805854514395,-0.0741754943177355,-0.0524491935580791,-0.187821406855115,-0.0481887188528525,0.0188997151763708,-0.483482811265773,-0.818074800040874,-0.0452685503904915,-0.025745893774757,-0.23924745876082,-0.249339062880085,-0.603157079397981,-0.112799940119202,0.124169474127528,0.0599058248280597,-0.0423602703084258,-0.0764218918810284,0.0427567260759676,0.0889691607108865,0.0470084762418654,0.0549449877194457,-0.337887041740202,-0.27139252597959,-0.111969096280987,-0.120758297630187,-0.554067861035561,-0.0630195253643906,0.0802676033473755,-0.0619042702126205,-0.0540583088044029,-0.0677898842862827,-0.0515621835299314,-0.00838007707390975,-0.328700139945446,-0.114501285786634,-0.0448120499081286,-1.41834714975327,-0.295295852105324,-0.182890895737331,-0.0151167395852276,-0.155947546379187,-0.0831843075363219,-0.0688227532009584,-0.00842411561687051,-0.0530449106211535,-0.257838139041509,-0.213950152727857,-0.105873666418962,0.163135496743127,-0.194228601930561,-0.125487035497137,0.0855097370084819,0.205086407857663
"201005",0.0451918564732128,-0.488309806314766,0.0767286939681782,0.206929042555889,-0.00363347683790316,-0.130682679058711,0.221122985690299,-0.474751518621389,0.176273690637131,0.29278522798636,-1.12779178098258,-0.126486154026313,0.0642256858681352,-0.133304002192159,-0.982349683324354,-0.202097003877675,0.00992983528559765,1.89881817146807,0.451028176251019,0.152322290384099,-0.0757602640838448,0.115331296347859,0.09502953430475,0.0889036180051868,0.0249178398156493,0.00950447961549994,-0.0439132263502886,-0.0300297504033669,0.0241328065116555,0.783945064608137,-0.0128332704739407,0.0391290981643557,0.0522303519696123,-0.38372532912533,-0.0109518746875592,0.0512665623256776,0.000348918467761195,0.0172108849983728,0.00763307679641922,0.0547100837978176,0.204025667314277,0.50067283619778,-0.0217678685130043,-0.0403761805545528,0.0238168587025589,-0.285292547652379,-0.0682226741904906,-0.0746228328680267,-0.0737245634344657,0.0838632953839511,0.00338645477908273,0.0273500774583706,0.0117412048985326,-0.00342131853745986,0.0513997075466097,0.0706283129203751,0.100449046508413,0.000225547873047738,0.113883284252198,0.0544657512908708,-0.116715611760895,-0.288819499679853,0.296369383214795,0.0559664857925357,-0.0421487931591251,-0.0632332979311032,-0.0762756128072866,-0.223298635944754,-0.0841494476720852,-0.0663798416488772,-0.0116932636123668,-0.0686299872039777,-0.104102324009852,0.144987989052282,-0.0816160758690225,0.0198129585903439,-0.0322992907434729,-0.0449786415401974,0.0312949996428564,-0.0582351791841811,0.166648410549618,-0.864674590551739,-0.0723006630619576,-0.0321649093402612,-0.361594448060756,-0.0404498705289553,0.0919798044878162,0.0261057174848718
"201006",-0.0275276114822942,-0.0924643656162267,0.183277947171827,0.169717547124129,-0.0121121027502289,0.0163825577771539,0.0991761300573231,-0.0383926205426022,-0.673902257754183,-0.158323829872398,0.463207217457717,-0.174668281624796,-0.247705610548702,0.0473770226228427,-0.385945251695661,0.586800971568309,0.484402318470077,0.0141484088583175,0.276203937240897,-0.811825341852042,0.164842414693608,0.0519279597904676,0.409856875092468,0.0782468213127503,0.196953965105478,-0.232814252327395,0.182590833315929,-0.0275477705369402,-0.0138959013575457,-0.0188393802272353,0.0228533106549698,-0.0145528481874537,0.0897646537922361,0.299814990743709,0.00577922868911518,0.0335654441673787,-0.000557190846112832,0.0299023386354502,0.00620389951417888,0.0480005516509889,-0.415179964865767,0.11446789820265,-0.00904102935240569,0.0594493586384548,-0.0243360729064737,0.294981271070855,0.0461307755805835,0.0289620700691815,0.307031328781001,0.0666559774591233,0.142942270080968,0.0380405688035124,0.330036923302701,0.0118014168132206,-0.012457559179909,0.04410543533825,0.114026585354601,0.234415098942838,0.0824264356241113,0.207862526870614,0.380344999200937,0.439899481583747,0.217493297063508,0.00292040706941776,0.126815203058411,0.0875613992586368,0.0950021489582982,0.0913539062723077,0.00928856472324036,0.295135673598801,0.0180993690892759,-0.497923053745268,-0.0135513637109037,0.191554530539006,0.347196832996192,0.0732838587600915,0.0649485536504999,0.0948383071210497,0.059127765964508,0.0241548299274781,0.150391387844564,1.19541193628231,0.103168679185043,-0.0301904786974214,0.392332966075786,0.08152011839225,0.0195554878211643,-0.000412022638860421
"201007",0.141881355950019,0.336530155113717,0.0217618504986268,-0.196423058041747,0.000171960906673263,0.0209137121421485,0.223277864150047,-0.43729654009384,0.173696154935314,-0.253828595772828,1.56965804610491,-0.0846997932361657,-0.0424070670821335,0.287005489369226,0.0163027510489162,-0.132555721823458,-0.716265980174241,-0.0264558190073521,-0.0670853667339397,0.532728065506645,-0.0753469252362913,0.186138506489423,0.046971130932941,0.0644375780516153,0.861948541462388,0.399541364196376,-0.240137893322879,0.00853159009417936,0.310400779652036,-0.62325995156647,0.0888485105062804,0.0105571004678069,-0.0195305383595734,-0.0230201713130049,-0.0388480243951514,-0.0626691235929409,0.00989566028804134,-0.0230725071751712,0.0843216638692263,0.0469460098746834,0.759746214488389,-0.553786876597673,0.0207093000744818,-0.0594054947528848,0.0346848605331322,-0.0569241876680331,0.504952560065702,0.372274203836874,-0.342291405902922,-0.0831439040406305,-0.125793767327564,0.00767781510441701,-0.339208553011992,-0.0906164349346801,-0.0987377044743987,-0.0134438218516983,-0.198494206345773,0.00297696149484761,-0.704037007291723,-0.184884849235871,-0.471583570703713,-0.267619679122593,-0.346683542533059,0.00856099787363274,-0.108618081050554,0.0500260449066632,-0.0582358371958094,-0.00785683819973038,0.10907675090467,0.000789538523108924,-0.0225620292494906,1.44354164754609,0.329471037920344,0.0152672243548411,0.195725040893815,0.000947817992242861,-0.00351841796695318,0.0400073997626684,-0.0270055511324703,0.0592286858090949,0.289118963151594,-0.590691208653631,0.0865331558514608,0.205235227002315,-0.0386414050907349,-0.151029290389563,-0.0329035846544787,-0.0982324951101035
"201008",-0.0953840613792445,1.13685674166121,-0.0898088456155577,0.142880097923997,-0.764536206767002,-0.307973825056031,-0.696899457372691,-0.256803074100691,0.135696701753528,-0.0503905577344237,-0.54032106590107,-0.139201344750516,-0.0189477027634064,-0.564262681385548,0.500375680594141,-0.282212991783184,0.0666403652872796,0.362695661091655,-0.175524180518486,-0.258229168601854,-0.0923437236226565,-0.378487354042847,-0.462205137072958,-0.265986697396028,0.0252515542801444,-0.227111100874954,-0.203271824304894,-0.0801770752531157,-0.681745014753496,0.401687812125596,-0.262377176373526,-0.35188709907498,-0.270794934049602,-0.104100198201293,-0.0681390858959716,-0.207887410596995,-0.124644320613825,-0.0576419810523907,-0.277020157589024,-0.11360601046619,-0.682270877396907,-0.676245138131175,-0.228230690934309,-0.341800483028736,-0.234224098378524,0.022526895192382,-0.638873387562266,-0.123595266646191,-0.703858009047186,-0.209473552249369,-0.145610832392721,-0.253326181193938,-0.437570693115499,-0.263309645765132,-0.355754590378942,-0.185284532336186,-0.148731453117635,-0.239206527628903,-0.0732196471386803,-0.141322915911852,-0.33620012705573,-0.42185243930231,-0.302405006261055,-0.36718590338568,-0.552520412734151,-0.165499151253775,-0.250807624629614,-0.554501529470226,-0.118377599810425,-0.539278725947227,-0.191590433166077,-0.216496521989808,-0.222479378869775,-0.229520636605031,-0.186510916174077,-0.337694984112472,-0.476645335131506,-0.229456701002588,-0.0160456753039444,-0.575457547649886,-0.901176798447787,0.799428269826377,-0.224247155517697,-0.390333640504431,-0.569220727517699,-0.392674499878676,0.0295921167882058,-0.305915481697502
"201009",0.222104871454269,-0.974441083562894,0.211876408862571,0.252792214066031,0.562056405930679,-0.016304669883485,-0.195242394076469,0.335960193139079,-0.12306523184008,-0.0688748735352982,-0.516512414514204,0.291179234408768,-0.216136129072561,-0.0611440216456289,-0.41698769539591,0.0089641914185794,-0.0659928813214363,-0.236866817318863,-0.0054114218794572,0.192633571831876,0.0387284151285465,-0.0185801824279341,0.0632134815293375,-0.207027198113967,0.0914750105308144,0.218980571746252,0.0716135596872149,-0.00378588666934121,0.046172454145351,0.698209217627929,0.0235661209732854,-0.00547038482514584,-0.00374209502542122,-0.313652645486632,-0.0471056520982245,-0.0355614615436251,-0.0518279336127279,0.0273117795742417,-0.0579666669613577,0.0260495241059964,-0.34356980785756,0.0767379345400812,0.152366295110457,-0.000102658105682885,-0.00647982780306666,-0.215914745410576,0.0465158413680378,-0.481756915921802,0.197412012339474,-0.095804404373764,-0.057665410066785,0.00539392001486227,0.0996218539479699,0.0520223677095233,0.100038098900909,-0.0210707611169454,-0.0489734696062927,-0.0369653157841938,-0.0738555891179016,-0.0814291792635444,0.14997577351309,0.221049141951348,-0.258566459208627,0.108364602738162,0.0176015464498898,-0.00884826466943078,0.0753159390137101,0.0608024003421379,0.00749444579529701,0.469111215319119,-0.0032610776815627,-0.473607052086089,-0.140575439502351,-0.283551407165636,-0.0188093738451114,0.0954320205981647,0.0441768432677785,0.0021869024275869,-0.0131947222244513,0.341609514943961,-0.289791503202475,-1.78459548151187,0.0462776796090703,0.193703284349418,-0.385826041517027,-0.0181811775157339,-0.0397140752037179,-0.0214955799761798
"201010",0.121036091473743,0.847374669100434,0.23150517564637,0.07002027691368,0.468034195958118,0.482244612388742,0.392432505181853,-0.147368937751726,0.275560393788497,0.455307541035,-1.59353615580256,0.195088919998987,0.593603088851419,0.257748132040921,-0.259616584684702,0.235240354303543,0.296375516268218,-1.54896019773589,0.378072857073402,0.340185088431184,0.331955620055926,0.443368509194667,-0.519444831089036,0.450812455280273,0.0033841399710024,0.0152507668401016,0.256027738667047,0.206199328565707,0.392664898628666,-0.266126118821617,0.244954816675585,0.344145590055509,0.308803530022558,0.857121264832453,0.0922744825321136,0.225193089430968,0.207827255949594,0.214361858076456,0.253478480943708,0.125182616701328,0.805776429900555,0.564568944924348,0.309704939313256,0.334740637002946,0.202531715601938,0.237297005062011,0.424632068832879,0.232380900043925,0.784598557653456,0.222155543164484,0.263509283655067,0.282122734562297,0.400231706334124,0.235705240482515,0.278846313833575,0.135205829327476,0.00199915945561102,0.245367872978481,0.368751666674992,0.191246698799348,0.156080943000198,-0.200821503656444,0.41808226460609,0.273272645520406,0.546907945571278,0.212673510427032,0.198474347550475,0.477670255551319,0.055186881033837,0.127753440701311,0.247637567135209,0.138479944069873,0.0535804593967111,0.172961533428415,0.290036804946446,0.3138214616334,0.425676449235703,0.272930230974739,0.0909752458627207,0.474984405688669,0.322971149519299,1.12105954518063,0.22650811997465,-0.0166419071041637,0.398392499635214,0.578847019653807,0.0881981464900505,0.305920967239893
"201011",0.176266102849727,-0.213670854379839,-0.12853134805211,-0.049468478947623,-0.127874924187354,-0.00174752691131985,-0.844085241552289,0.203108554250557,0.377542221641886,-0.210942423749601,1.27912240521951,0.277187513420159,0.0173500767074666,0.0909326861227777,2.17932638959566,0.290646412821297,0.149143382782716,1.0790268397176,-0.0798344668977298,-0.342435923108716,-0.147093968756291,-0.476516291448283,-0.0561633928698759,-0.0798756909383123,-0.00646293203863024,0.128186177140908,0.0203471237066264,0.208080232697649,0.0843726897800625,0.212257009413023,0.00694508182361009,0.0496626475624078,0.0597139039732522,0.0702065371941716,-0.0615610631573151,0.0317449023404421,0.0626884917087907,0.0825024092656275,0.0527860152874258,0.138752249612556,0.010782826618583,0.451511747949976,-0.00616011605806221,0.0533991823960021,-0.0485392851514233,0.413977888795402,0.170960039560391,0.393356845173889,0.499588802880881,0.00983939359139541,-0.0271228390901106,-0.111425571820049,-0.095937057393447,-0.0752416788334638,0.0386969848585901,0.020707841615307,-0.0121299791149836,-0.00634506182326255,-0.0952334690938188,-0.0851249155434388,0.081991036701488,0.670187445902647,-0.497145511012112,0.0124725619770052,0.089378373116956,0.0601656888233855,0.100348269149444,-0.0540287191697422,0.056655679117819,0.139765720086551,-0.0311109243602656,-0.0171645886626441,0.253645420656117,-0.0305409454428358,-0.246090788497437,0.0399340668781871,-0.0756969122165883,0.0189473331003622,-0.0658158310817782,0.0282133917580012,0.00537992882793858,0.00859104359517149,-0.000742288694548066,0.0190942623843013,0.403574155429841,0.0156516450337909,-0.117121959419975,-0.0141485434609177
